@relation _home_sebastiao_sebastiao_red_exemplo1

@attribute text string
@attribute @@class@@ {semRacismoN1,racismoN1}

@data
'a pi pio pior ior or c r co coi cois oisa isa sa q a qu que que ue u e um uma uma ma c a cl cla clas lass asse sse se d e do dom domi omin mina inan nant ante nte te f e fa faz faz az e z é é é d ́ di diz dize izer zer: er: r: \" : \"e \"eu \"eu eu n u na nã não ão ̃o s o so sou sou ou # u #r #ra #rac raci acis cist ista sta ta e a eu eu eu t u te ten tenh enho nho ho a o am ami amig migo igos gos os n s ne neg negr egro gros ros\" os\". s\".. \"... ... .. m . me mei meio eio io c o co com como omo mo s o se se se f e fo fos foss osse sse se o e ob obr obri brig riga igac gaç aça çã ̧ão ão ̃o t o te ter ter er a r am ami amig migo igos gos. ',semRacismoN1
'agor gora ora ra e a es est esta stã tão ão ̃o c o co con cont ontr ntra trat rata atan tand ando ndo do n o ne neg negu egui guin uinh inho nho ho c o co com com om c m ca cab cabe abel belo elo lo b o bl bla blac lack ack ck e k e e b e ba bar barb arba rba ba p a pr pra pra ra f a fa faz faze azer zer? er?” r?” ?” d ” de dem demi emit miti itid tido ido do p o po por por or s r se ser ser er n r ne neg negr egro gro ro n o na nã não ão ̃o a o ar arr arru rrum ruma umad madi adin dinh inho nho! ',semRacismoN1
'calu alú lún úni ́nia nias ias! as! s! s ! so som somo omos mos, os, s, c , co com com om o m os os os i s it ita ital tali alia lian iano anos nos, os, s, o , os os os m s ma mai mais ais is m s mo mod mode odes dest esto stos tos. os. s. # . #p #pr #pre prec reco econ conc once ncei ceit eito ito to # o #x #xe #xen xeno enof nofo ofob fobi obia ',semRacismoN1
'raci acis cism ismo smo mo n o no no no b o br bra bras rasi asil sil il # l #r #ra #rac raci acis cism ismo smo mo # o #b #br #bra bran ranc anco ncon cono onob nobr obra bras rasi asil sil il # l #m #ma #mar marc arce rcel celo eloa load oadn adne dnet ',semRacismoN1
'acor cord orde rdei dei ei p i pa par para ara ra d a de des desc esco scon cons onst nstr stru trui ruir uir ir e r e e l e le lem lemb embr mbra brar rar ar q r qu que que ue s e se seu seu eu 1 u 13 13 13 d 3 de de de m e ma mai maio aio io n o na nã não ão ̃o m o me me me r e re rep repr epre pres rese esen sent enta nta! ta! a! # ! #a #ah #ahb ahbr hbra bran ranc anco ncod coda odau daum aumt umte mtem temp empo mpo po # o #b #bl #bla blac lack ackl ckli kliv live ives vesm esma smat matt atte tter ',semRacismoN1
'\"ten tenh enho nho ho u o um uma uma ma m a me met meta eta ta d a de de de c e co com comb omba mbat bate ater ter er # r #m #ma #mac mach achi chis hism ismo smo, mo, o, # , #r #ra #rac raci acis cism ismo smo mo e o e e o e ou out outr utro tros ros os # s #p #pr #pre prec reco econ conc once ncei ceit eito itos tos os c s co com com om a m a a a a ar arm arma rma ma q a q q e q eu eu eu t u te ten tenh enho nho: ho: o: o : o o # o #a #au #aud audi udio diov iovi ovis visu isua sual ual\" al\" l\" d \" da dan dani anie niel iela ela la l a li lib liba ibar bard ardi rdi ',semRacismoN1
'\"dig diga iga ga n a na nã não ão ̃o a o ao ao ao r o ra rac raci acis cism ismo smo, mo, o, s , so som somo omos mos os t s to tod todo odos dos os h s hu hum huma uman mano anos nos. os.\" ',semRacismoN1
'enco ncon cont ontr ntre tre re a e a a d a di dif dife ifer fere eren renc enç nça ça ̧a e a en ent entr ntre tre re o e o o r o ra rac raci acis cism ismo smo mo d o do dos dos os a s an ano anos nos os 6 s 60 60 60 e 0 e e o e os os os c s co com comi omí míc íci ́cio cios ios os d s do do do t o tr tru trum rump ump. mp. p. # . #l #le #lev leva evan vant ante nten tene eneg negr egro gro ro # o #o #og #ogu oguh guh uh # h #r #ra #rac raci acis cism ismo smo mo h o ht htt http ttp: tp:/ p:// ://f //fb /fb. fb.m b.me .me/ me/5 e/5j /5jn 5jn4 jn4b n4bb 4bbi bbio bioy ioy ',semRacismoN1
'mús úsi ́sic sica ica ca p a pe per perm ermi rmit miti itiu tiu iu e u en enf enfr nfre fren rent enta ntar tar ar e r ex exc excl xclu clus lusa usã são ão, ̃o, o, d , di diz diz iz r z ra rap rapp appe pper per er r r ri ric rico ico co d o da dal dala alas lasa asam ',semRacismoN1
'qto to m o ma mai mais ais is c s co con cone onec nect ecta ctad tado ados dos, os, s, m , ma mai mais ais is i s in int into ntol tole oler lera eran rant ante ntes tes es n s no nos nos os t s to tor torn orna rnam namo amos mos? os? s? # ? # # a # at ate aten tent enta ntad tado ados dos os # s #p #pr #pre prec reco econ conc once ncei ceit eito ito to # o #p #pr #pre pres resi esid side iden dent ente ntes tes es # s #a #af #aff ',semRacismoN1
'@vas vasc asco scod coda odag daga agam gama ama, ma, a, n , no nó nós ós ́s t s ta tam tamb ambe mbé bém ém ́m r m re rep repu epud pudi udia diam iamo amos mos os t s to tod todo odo do e o e e q e qu qua qual ualq alqu lque quer uer er t r ti tip tipo ipo po d o de de de r e ra rac raci acis cism ismo smo! mo! o! e ! es est esta stam tamo amos mos os j s ju jun junt unto ntos tos os c s co con cont ontr ntra tra ra o a o o # o #r #ra #rac raci acis cism ismo smo! mo! o! # ! #d #di #dig diga igan gana anã não ãoa ̃oao oaor aora orac raci acis cism ismo smo mo # o #s #sa #say sayn ayno ynot noto otor tora orac raci acis cism ismo ',semRacismoN1
'voce ocê cê ê n ̂ na nã não ão ̃o p o pr pre prec reci ecis cisa isa sa s a se ser ser er n r ne neg negr egro gro ro p o pa par para ara ra l a lu lut luta utar tar ar c r co con cont ontr ntra tra ra o a o o r o ra rac raci acis cism ismo smo. ',semRacismoN1
'é n ́ ne nec nece eces cess essa ssá sár ári ́rio rio io f o fr fri fris risa isar sar, ar, r, p , po por por or o r ou out outr utro tro ro l o la lad lado ado, do, o, q , qu que que ue m e mu mui muit uita itas tas as p s pe pes pess esso ssoa soas oas as c s co com come omet mete etem tem em e m eq equ equi quí uív ívo ́voc voco ocos cos os e s em em em n m no nom nome ome me d e da da da l a li lib libe iber berd erda rdad dade ade de d e de de de e e ex exp expr xpre pres ress essa ssã são ão, ̃o, o, c , co com como omo mo o o os os os n s no nor nord orde rdes dest esti stin tino inos nos os q s qu que que ue s e sa sã são ão ̃o f o fr fre freq requ eque quen uent ente ntem teme emen ment ente nte te s e sa sat sati atir tiri iriz riza izad zado ados dos os e s em em em p m pi pia piad iada adas das as d s de de de m e ma mau mau au g u go gos gost osto sto to p o po por por or c r co com come omed medi edia dian iant ante ntes tes, ',semRacismoN1
'#hom homo omof mofo ofob fobi obia bia ia e a é é é o ́ o o # o #p #pr #pre prec reco econ conc once ncei ceit eito ito to d o do do do # o #d #de #des dese esej sejo ejo jo # o #h #ho #hom homo omos moss osse ssex sexu exua xuai uais ais is # s #r #re #rep repr epri prim rimi imid mido ido. do. ',semRacismoN1
'nada ada da m a ma mai mais ais is q s qu que que ue u e um uma uma ma p a pr pro proc rocu ocur cura ura ra p a po por por or u r um um um m m mo mot moti otiv tivo ivo, vo, o, o , o o q o qu qua qual ual al e l é é, é, ́, d , de de de f e fa fat fato ato, to, o, a , a a a a af afr afro fron ront onta nta ta a a ao aos aos os p s pe pen pens ensa nsam same amen ment ento ntos tos os d s de de de c e ce cer cert erto rto to e o e e e e er err erra rrad rado ado do q o qu que que ue m e mu mui muit uito itos tos os c s cr cri cria riam iamo amos mos. ',semRacismoN1
'\"que que ue v e va vâ vân ând ̂nda ndal dalo alos los! os!\" s!\" !\" / \" // // // \" / \"a \"ah \"ah, ah, h, e , é é é n ́ na na na f a fr fra fran ranc anç nça ça? ̧a? a? q ? qu que que ue p e po pol poli olit liti itiz tiza izad zado ados dos! os!\" ',semRacismoN1
'\"eu eu t u te ten tenh enho nho ho u o um um um s m so son sonh onho nho. ho. o. o . o o s o so son sonh onho nho ho d o de de de v e ve ver ver er m r me meu meus eus us f s fi fil filh ilho lhos hos os j s ju jul julg ulga lgad gado ados dos os p s pe pel pelo elo lo c o ca car cara ará rát áte ́ter ter, er, r, e , e e n e na nã não ão ̃o p o pe pel pela ela la c a co cor cor or d r da da da p a pe pel pele ele. le.\" e.\" .\" - \" - - m - ma mar mart arti rtin tin in l n lu lut luth uthe ther her er k r ki kin king ',semRacismoN1
'rt @ t @c @ca @cat cata atag taga agau gauc auch ucha cha: ha: a: p : pr pre prec reco econ conc once ncei ceit eito ito to e o é é é c ́ cr cri crim rime ime. me. e. m . me me me a e aj aju ajud jude udem dem em a m a a d a de den denu enun nunc unci ncia ciar iar ar # r #b #bb #bbb bbb1 bb17 b17 17 # 7 #b #bo #bom bomd omdi mdia diab iabt abts bts ts # s #v #vi #vip vipd ipdi pdir dire irec rect ecto cto to # o #d #do #dom domi omin ming ingo ngo go # o #c #cr #cri crim rime ime me # e #p #pr #pre prec reco econ conc once ncei ceit eito ',semRacismoN1
'pra ra c a co com come omer mer er u r um uma uma ma f a fe fei feij eijo ijoa joad oada ada da n a na nã não ão ̃o e o ex exi exis xist iste ste te r e ra rac raci acis cism ismo smo. ',semRacismoN1
'escu scut cute ute, te, e, a , ap apr apre pren rend enda nda da e a e e e e en ent ente nten tend enda nda da o a o o m o mu mun mund undo ndo do a o a a s a su sua sua ua v a vo vol volt olta lta, ta, a, e , e e p e pe per perc erce rceb ceba eba ba q a qu que que ue o e o o m o mu mun mund undo ndo do n o na nã não ão ̃o e o é é é h ́ ha hab habi abit bita itad tado ado do a o ap ape apen pena enas nas as p s po por por or v r vo voc voce ocê cê. ',semRacismoN1
'ante ntes tes es e s e e d e de dep depo epoi pois ois is a s ai ain aind inda nda da e a ex exi exis xist iste ste te p e pr pre prec reco econ conc once ncei ceit eito ito to z o ze zé zé é r ́ ru rue ruel uela ela! la! a! # ! #a #ah #ahb ahbr hbra bran ranc anco ncod coda odau daum aumt umte mtem temp empo mpo po # o #n #ne #neg negr egra gral rali ali li # i #e #é #én éne ́neg negr egro gron rona onã não ãom ̃omo omor more oren reno eno. no.. o... ... .. h . ht htt http ttp: tp:/ p:// ://f //fb /fb. fb.m b.me .me/ me/1 e/1u /1ud 1udk udk9 dk9s k9sa 9sab sabv abv ',semRacismoN1
'diá iár ári ́rio rio io d o de de de u e um um um f m fe fel fela ela la d a da da da g a ga gai gait aita ita: ta: a: o : o o b o bl blo bloc loco oco co r o ra rac raci acis cist ista sta ta a a ai ain aind inda nda da n a na nã não ão ̃o f o fa fal fali aliu liu, iu, u, i , in inf infe nfel feli eliz lizm izme zmen ment ente nte te # e #r #ra #rac raci acis cism ismo smo mo # o #n #na #nã não ãoa ̃oao oaor aora orac raci acis cism ismo ',semRacismoN1
'o pr pre prec reco econ conc once ncei ceit eito ito to e o é é é u ́ um um um f m fa far fard ardo rdo do q o qu que que ue c e co con conf onfu nfun fund unde nde de o e o o p o pa pas pass assa ssad sado ado, do, o, a , am ame amea meac eaç aça ça ̧a o a o o f o fu fut futu utur turo uro ro e o e e t e to tor torn orna rna na o a o o p o pr pre pres rese esen sent ente nte te i e in ina inac nace aces cess essi ssí sív íve ́vel vel. ',semRacismoN1
'@une unes nesc esco scob cobr obra bras rasi asil sil: il: l: a : a a u a un une unes nesc esco sco co p o pr pro prom romo omov move ove ve a e a a l a lu lut luta uta ta c a co con cont ontr ntra tra ra a a as as as d s di dis dist isti stin tint inta ntas tas as f s fo for form orma rmas mas as d s de de de d e di dis disc iscr scri crim rimi imin mina inac naç aça çã ̧ão ão, ̃o, o, e , en ent entr ntre tre re e e el ela elas las, as, s, a , a a e a é ét étn ́tni tnic nico ico- co-r o-ra -rac raci acia cial ial. al. l. # . #r #ra #rac raci acis cism ismo ',semRacismoN1
'o pe ped pedi edid dido ido do f o fo foi foi oi n i ne neg nega egad gado ado, do, o, p , po por pore oré rém ém ́m o m o o e o ex ex- ex-d x-de -det dete eten tent ento nto to r o re rec reco ecor corr orre rreu reu eu a u ao ao ao t o tr tri trib ribu ibun buna unal nal al a l al ale aleg lega egan gand ando ndo do q o qu que que ue o e o o d o do doc docu ocum cume umen ment enta ntá tár ári ́rio rio io p o pr pre prej reju ejud judi udic dica icar cari aria ria ia a a a a s a su sua sua ua r a re res ress esso ssoc soci ocia cial iali aliz liza izac zaç aça çã ̧ão ão. ̃o. ',semRacismoN1
'amig miga igas gas as b s br bra bran ranc anca ncas cas as s s se se se v e vc vcs vcs cs n s na nao nao ao e o en ent ente nten tend ende ndem dem em o m o o q o qu que que ue a e a a s a so sol soli olid lida idao dao ao d o da da da m a mu mul mulh ulhe lher her er n r ne neg negr egra gra ra q a qu que quer uer er d r di diz dize izer zer er a r ao ao ao m o me men meno enos nos os f s fi fiq fiqu ique quem uem em c m ca cal cala alad lada adas ',semRacismoN1
'ser er n r ne neg negr egra gra ra e a es est esta stá tá á c ́ ca cad cada ada da d a di dia dia ia m a ma mai mais ais is d s di dif difi ifí fíc íci ́cil cil il r l rs rs, rs,m s,ma ,mas mas as n s na nã não ão ̃o m o me me me i e im imp impo mpor port orto rto. to.. o.. .. a . am amo amo mo m o mi min minh inha nha ha c a co cor cor, or,m r,me ,meu meu eu c u ca cab cabe abel belo elo lo e o e e m e mi min minh inha nha ha h a he her hera eran ranc anç nça ça. ̧a.. a.. .. # . #a #ah #ahb ahbr hbra bran ranc anco ncod coda odá dáu áum ́umt umte mtem temp empo ',semRacismoN1
'a in int into ntol tole oler lera erâ rân ânc ̂nci ncia cia ia n a na nad nada ada da m a ma mai mais ais is e s é é é q ́ qu que que ue o e o o m o me med medo edo do d o do do do d o de des desc esco scon conh onhe nhec heci ecid cido ido, do, o, a , a a f a fo for form orma rma ma f a fi fin fina inal nal al d l de de de u e um um um i m id ide idea deal eal al s l se sem sem em e m ex exp expl xpli plic lica icac caç aça çã ̧ão ão, ̃o, o, l , le lev leva evan vand ando ndo do s o se seu seu eu s u se seg segu egui guid uido idor dor or a r ao ao ao o o ó ód ódi ́dio dio io p o po por por or n r na nã não ão ̃o c o co con cons onse nseg segu egui guir uir ir t r te ter ter er s r su sua sua ua v a ve ver verd erda rdad dade ade de s e se seg segu egui guid uida ida, da, a, o , o o q o qu que que ue l e le lev leva eva va a a ao ao ao u o ú ún úni ́nic nico ico co a o ar arg argu rgum gume umen ment ento nto to q o qu que que ue e e el ele ele le e e en ent ente nten tend ende nde: de: e: a : a a v a vi vio viol iole olê lên ênc ̂nci ncia cia. ',semRacismoN1
'pore oré rém ém, ́m, m, o , o o q o qu que que ue f e fa faz faze azer zer er q r qu qua quan uand ando ndo do e o es ess esse sses ses es d s di dir dire irei reit eito itos tos os e s en ent entr ntra tram ram am e m em em em c m co con conf onfl nfli flit lito ito? ',semRacismoN1
'em l m la lar larg arga rga ga e a es esc esca scal cala ala, la, a, n , no no no c o ca cas caso aso so d o do dos dos os h s hu hum huma uman mano anos nos, os, s, i , is iss isso sso so s o se ser seri eria ria ia u a um uma uma ma f a fo for form orma rma ma d a de de de d e de dem demo emon mons onst nstr stra trar rar ar c r co com como omo mo a o a a i a in int into ntol tole oler lera erâ rân ânc ̂nci ncia cia ia e a e e o e o o o o ó ód ódi ́dio dio io s o sa sã são ão ̃o i o im imp impl mpla plan lant anta ntad tado ados dos os s s se sem sem em e m es esp espa spac paç aço ço ̧o p o pa par para ara ra n a no nov novo ovos vos os p s pe pen pens ensa nsam same amen ment ento ntos tos os o s ou ou ou p u pe per perg ergu rgun gunt unta ntas tas, as, s, a , ap ape apen pena enas nas as r s re res rest esta stan tand ando ndo do p o pe pen pens ensa nsam same amen ment ento ntos tos os a s an ant anti ntig tigo igos gos os e s e e c e co con conf onfo nfor form ormi rmis mist ista stas tas. ',semRacismoN1
'o ca car cara ará rát áte ́ter ter er # r #r #ra #rac raci acis cist ista sta ta d a da da da p a pe pec pec ec 5 c 55 55, 55, 5, a , ap apr apro prov rova ovad vada ada da c a co com como omo mo e o em eme emen mend enda nda da c a co con cons onst nsti stit titu ituc tuci ucio cion iona onal nal al 9 l 95 95 95 h 5 ht htt http ttp: tp:/ p:// ://s //sg /sgq sgq. gq.i q.io .io/ io/c o/cm /cm3 cm3l m3lp 3lps lps9 ps9l s9l 9l l  v vi via via ia @ a @g @ge @gel gele eled lede edes ',semRacismoN1
'tire ire re s e se seu seu eu r u ra rac raci acis cism ismo smo mo d o do do do c o ca cam cami amin minh inho nho ho q o qu que que ue e e eu eu eu q u qu que quer uero ero ro p o pa pas pass assa ssar sar ar c r co com com om a m a a m a mi min minh inha nha ha c a co cor cor or # r #r #ra #rac raci acis cism ismo smo mo # o #n #ne #neg negr egro gro ro # o #b #br #bra bran ranc anco nco co # o #b #br #bra braz razi azil zil. il.. l... ... .. h . ht htt http ttps tps: ps:/ s:// ://w //ww /www www. ww.i w.in .ins inst nsta stag tagr agra gram ram. am.c m.co .com com/ om/p m/p/ /p/b p/bp /bpi bpif piff iffa ffaa faag aagt agtv gtv_ tv_/ v_/ ',semRacismoN1
'\"o r o ra rac raci acis cism ismo smo mo e o é é é a ́ a a p a pr pro prov rova ova va o a o o q o qu qua quan uant anto nto to a o ai ain aind inda nda da s a so som somo omos mos os p s pr pri prim rimi imit miti itiv tivo ivos vos. os.\" s.\" .\" - \" - - c - ce cé cés ésa ́sar sar ar j r ji jih jiha ihad had ad ( d (v (vu (vul vult ulto lto to m o ma mad madh adhi dhib hiba iba) ',semRacismoN1
'tamb ambe mbé bém ém ́m e m é é é d ́ de dev deve ever ver er d r do do do e o es est esta stad tado ado do p o pr pro prot rote oteg tege eger ger er o r os os os p s pm pms pms, ms, s, q , qu que que ue m e mu mui muit uita itas tas as v s ve vez veze ezes zes es s s se se se d e di diz dize izem zem em c m co com com om m m me med medo edo do d o de de, de, e, s , se se se n e na nã não ão ̃o d o de de de m e mo mor morr orre rrer rere erem rem em n m na na na m a ma mã mão ão ̃o d o de de de u e um um um b m ba ban band andi ndid dido ido, do, o, s , se ser sere erem rem em a m ac acu acus cusa usad sado ados dos os p s pe pel pelo elos los os d s di dir dire irei reit eito itos tos os h s hu hum huma uman mano anos nos os \" s \"q \"qu \"que que ue n e nu nun nunc unca nca ca p a pr pre prec reci ecis cisa isar sara aram ram am s m su sub subi ubir bir ir a r a a u a um um um m m mo mor morr orro rro ro p o pa par para ara ra p a pa pac paci acif cifi ific fica icá cá- á-l ́-lo -lo lo o o ou ou ou s u so sof sofr ofre frer rera eram ram am a m am ame amea meac eaç aça ças ̧as\" as\". s\". ',semRacismoN1
'e po por por or q r qu que que ue j e ju jul julg ulga lgar gar ar o r os os os o s ou out outr utro tros ros os p s pe pel pela ela la s a su sua sua ua c a co cor cor, or, r, s , se se se p e po por por or d r de den dent entr ntro tro ro s o so som somo omos mos os t s to tod todo odos dos os i s ig igu igua guai uais ais? ',semRacismoN1
'#cer cerv erve rvej veja ejap japr apro proi roib oibi ibid bida ida da m a me me me p e po pou poup oupe upe pe d e de de de s e se seu seu eu # u #p #pr #pre prec reco econ conc once ncei ceit eito ito to c o ce cer cerv erve rvej veja eja ja f a fe fei feit eita ita ta e a es esp espe spec peci ecia cial ialm alme lmen ment ente nte te p e pa par para ara ra m a mu mul mulh ulhe lher here eres res? es? s? d ? de de de a e ac aco acor cord ordo rdo do c o co com com om o m o o p o pa pal pala alad lada adar dar ar f r fe fem femi emin mini inin nino ino? no? o? m ? me me me p e po pou poup oupe ',semRacismoN1
'os n s nu nú núm úme ́mer mero eros ros os d s de de de q e qu que quei ueix eixa ixas xas as e s e e c e co con cond onde nden dena enac naç aço çõ ̧õe ões ̃es es d s de de de d e di dis disc iscr scri crim rimi imin mina inac naç aça çã ̧ão ão ̃o r o ra rac raci acia cial ial al p l pr pro prof rofe ofer feri erid rida idas das as p s pe pel pela ela la c a co com comi omis miss issa ssã são ão ̃o c o co con cont ontr ntra tra ra a a a a d a di dis disc iscr scri crim rimi imin mina inac naç aça çã ̧ão ão ̃o r o ra rac raci acia cial ial. ',semRacismoN1
'unto ntos tos os c s co con cont ontr ntra tra ra o a o o # o #r #ra #rac raci acis cism ismo smo mo @ o @v @va @vas vasc asco scod coda odag daga agam gama ',semRacismoN1
'mais ais is d s de de de 2 e 20 20 20 m 0 mi mil mil il p l pr pro prot rote otes test esta star tara aram ram am e m em em em b m bo bos bost osto ston ton, on, n, o , on ont onte ntem tem, em, m, c , co con cont ontr ntra tra ra a a as as as o s or ord orde rden dens ens ns e s ex exe exec xecu ecut cuti utiv tiva ivas vas as d s de de de i e im imi imig migr igra grac raç aça çã ̧ão ão ̃o d o de de de @ e @r @re @rea real eald aldo ldon dona onal nald aldt ldtr dtru trum rump ump. mp. p. # . #r #ra #rac raci acis cist ista sta ',semRacismoN1
'raci acis cism ismo smo mo e o em em em u m um um um p m pa pai paí aís ís ́s m s me mes mest esti stic tiç iço ço? ̧o? o? q ? qu que que ue r e ri rí ríd ídi ́dic dicu icul culo ulo. lo.. o.. .. # . #a #ah #ahb ahbr hbra bran ranc anco ncod coda odau daum aumt umte mtem temp empo ',semRacismoN1
'enqu nqua quan uant anto nto to n o no nó nós ós ́s e s es est esta stá táv áva ́vam vamo amos mos os a s aq aqu aqui qui ui s i so sof sofr ofre fren rend endo ndo do a o a a t a tr tra trag rage agé géd édi ́dia dia ia d a da da da # a #c #ch #cha chap hape apec peco ecoe coen oens ense nse se , e , , l , la lá lá á e ́ es est esta stav tava avam vam am e m el ele eles les es h s ho hom home omen mena enag nage agea gean eand ando ndo do u o um um um # m #g #ge #gen geno enoc noci ocid cida ida da # a #r #ra #rac raci acis cist ista sta ta e a e e # e #h #ho #hom homo omof mofo ofó fób óbi ́bic bico ',semRacismoN1
'torc orce rced cedo edor dor or e r é é é b ́ ba ban bani anid nido ido do d o de de de e e es est esta stá tád ádi ́dio dio io p o pe pel pelo elo lo b o ba bas bast asti stia tia ia a a ap apo apó pós ós ́s r s ra rac raci acis cism ismo smo mo c o co con cont ontr ntra tra ra b a ba bal balo alot lote otel tell elli ',semRacismoN1
'eles les es n s na nã não ão ̃o s o sa sã são ão ̃o o o o o g o gr gra gran rand ande nde de i e in ini inim nimi imig migo igo! go! o! m ! ma mas mas, as, s, n , na nad nada ada da p a po pod pode odem dem em f m fa faz faze azer zer er s r se sem sem em a m a a a a aj aju ajud juda uda da d a do do do g o go gov gove over vern erno rno, no, o, q , qu que que ue d e de dev deve eve ve r e re ref refo efor forc orç rça çar ̧ar ar a r as as as l s le lei leis eis is e s e e c e cr cri cria riar iar ar n r no nov nova ovas vas as d s de de de a e ac aco acor cord ordo rdo do c o co com com om a m at atu atua tual ual al s l si sit situ itua tuac uaç aça çã ̧ão ão ̃o b o br bra bras rasi asil sile ilei leir eira ira. ra. ',semRacismoN1
'agê gên ênc ̂nci ncia cias ias as d s de de de # e #p #pu #pub publ ubli blic lici icid cida idad dade ade de : e : : i : in inv inve nvé vés és ́s d s de de de f e fa faz faze azer zere erem rem em c m ca cam camp ampa mpan panh anha nhas has as c s co con cont ontr ntra tra ra # a #r #ra #rac raci acis cism ismo smo mo p o pq pq pq v q vc vcs vcs cs n s na nã não ão ̃o c o co con cont ontr ntra trat rata atam tam am a m as as as p s pe pes pess esso ssoa soas oas as q s qu que que ue a e ap apa apar pare arec rece ecem cem em n m no nos nos os v s vi vid vide ideo deoc eoca ocas case ases ses? ',semRacismoN1
'sabe abem bemo emos mos os q s qu que que ue n e na nã não ão ̃o e o é é é u ́ um uma uma ma t a ta tar tare aref refa efa fa f a fa fá fác áci ́cil cil il t l ti tir tira irar rar ar a r a a i a id ide idei deia eia ia d a de de de p e pr pre prec reco econ conc once ncei ceit eito ito to d o de de de a e al alg algu lgue gué uém ém, ́m,m m,ma ,mas mas as v s va vam vamo amos mos os l s lu lut luta utar tar ar p r pe pel pelo elo lo n o no nos noss osso sso so p o pa pai paí aís ís. ',semRacismoN1
'enfr nfre fren rent enta nta ta u a um um um c m ca car cara ara ra q a qu que que ue e e es est esta stá tá á d ́ de de de f e fu fuz fuzi uzil zil, il, l, c , co com com om u m um uma uma ma f a fl flo flor lor\" or\" r\" . \" . . o . ou out outr utro tro ro f o fa fat fato ato, to, o, q , qu que que ue t e ta tam tamb ambe mbé bém ',semRacismoN1
'a ‘f ‘fe ‘fer ferr erra rram rame amen ment enta nta ta f a fe fem femi emin mini inis nist ista sta’ ta’ a’ d ’ de de de c e ch chi chim hima imam mama aman mand anda nda da n a ng ngo ngoz gozi ozi zi a i ad adi adic dich ichi chie hie ie p e pa par para ara ra i a id ide iden dent enti ntif tifi ific fica icar car ar s r si sit situ itua tuac uaç aço çõ ̧õe ões ̃es es m s ma mac mach achi chis hist ista stas ',semRacismoN1
'esta sta, ta, a, c , cl cla clar lara ara ra n a ne neg nega egac gaç aça çã ̧ão ão ̃o d o da da da e a ex exi exis xist iste sten tenc enci ncia cia ia d a do do do r o re res rest esto sto to d o do do do m o mu mun mund undo ndo. do. o. # . #d #di #dis disc iscr scri crim rimi imin mina inac naç aça çã ̧ão ão. ̃o. o. # . #r #ra #rac raci acis cism ismo smo ',semRacismoN1
'luga ugar gar ar d r de de de d e de del deli elin linq inqu nque quen uent ente nte te e e é é é n ́ na na na c a ca cad cade adei deia eia ia e a e e n e na nã não ão ̃o n o na nas nas as r s ru rua ruas uas as s s se sen send endo ndo do f o fa fav favo avor vore orec reci ecid cido idos dos os p s po por por or l r le lei leis eis is e s e e i e im imp impu mpun puni unid nida idad dade ades des. ',semRacismoN1
'camp ampa mpan panh anha nha ha # a #a #ah #ahb ahbr hbra bran ranc anco ncod coda odau daum aumt umte mtem temp empo mpo po n o na na na @ a @u @uf @ufb ufba fba ba - a - - m - mo mob mobi obil bili iliz liza izac zaca acã cão ão ̃o n o na nac naci acio cion iona onal nal al d l di dia dia ia h a ht htt http ttp: tp:/ p:// ://a //ah /ahb ahbr hbra bran ranc anco ncod coda odau daum aumt umte mtem temp empo mpo. po.t o.tu .tum tumb umbl mblr blr. lr.c r.co .com com/ om/ ',semRacismoN1
'apre pres rese esen sent enta ntad tado ador dor or q r qu que que ue c e ch cha cham hamo amou mou ou l u lu lud ludm udmi dmil mill illa lla la d a de de de \" e \"m \"ma \"mac maca acac caca aca\" ca\" a\" p \" pe per perd erde rde de a e at ate até té é r ́ r$ r$ r$ 3 $ 3, 3,5 3,5 ,5 m 5 mi mil milh ilho lhõ hõe ões ̃es es h s ht htt http ttp: tp:/ p:// ://b //bi /bit bit. it.l t.ly .ly/ ly/2 y/2j /2jk 2jk4 jk4d k4da 4dag dag ag g  # #r #ra #rac raci acis cism ismo ',semRacismoN1
'uma ma c a co col cole oleg lega ega ga c a co con cont onta ntan tand ando ndo do p o pa par para ara ra a a a a o a ou out outr utra tra ra q a qu que que ue o e o o f o fi fil filh ilho lho ho f o fo foi foi oi p i pa paq paqu aque quer uera erad rado ado do n o nu num numa uma ma f a fe fes fest esta sta ta d a de de de 1 e 15 15 15 a 5 an ano anos nos os p s po por por or u r um um um g m ga gar garo arot roto oto to g o ga gay gay. ay. y. a . a a f a fu ful fula ulan lana ana na s a so sol solt olta lta: ta: a: q : qu que que ue n e no noj nojo ojo! jo! o! # ! #p #pr #pre prec reco econ conc once ncei ceit eito ',semRacismoN1
'espe spet peta etá tác ácu ́cul culo ulo“ lo“t o“tr “tre trem rem em d m de de de m e mi min mina inas nas” as” s” t ” te tem tem em a m at ato ator tor or b r br bra bran ranc anco nco co c o ca car cara arac ract acte cter teri eriz riza izad zado ado do d o de de de p e pe per pers erso rson sona onag nage agem gem em n m ne neg negr egra gra ra d a de de de f e fo for form orma rma ma e a es est este ster tere ereo reot eoti otip tipa ipad pada ada da h a ht htt http ttp: tp:/ p:// ://o //ow /ow. ow.l w.ly .ly/ ly/r y/rr /rrp rrpc rpc3 pc30 c308 308b 08be 8bez bezn ezn zn n  # #g #ge #gel gele eled lede edes des es # s #r #ra #rac raci acis cism ismo smo ',semRacismoN1
